gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_submitted,is_banked,num_assessments,avg_score,region_East Midlands Region,region_London Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J
1,2,0.0,0,0,60,0,2,118.78571428571428,0,14,78.07142857142857,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,3.0,1,0,60,0,2,120.28571428571428,0,14,88.2142857142857,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,4.0,1,0,90,0,2,132.33333333333334,0,12,52.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,4.0,1,0,60,0,1,25.0,0,2,51.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,3,5.0,2,0,60,0,2,114.64285714285714,0,14,91.28571428571428,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2.0,1,0,90,0,2,108.91666666666669,0,12,60.66666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,7.0,1,0,60,0,2,115.92307692307692,0,13,78.76923076923076,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,9.0,1,0,60,0,1,62.85714285714285,0,7,76.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,8.0,1,0,60,0,2,114.85714285714286,0,14,88.07142857142857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,6.0,1,1,90,0,2,118.0,0,14,93.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,3.0,1,1,120,0,1,47.2,0,5,75.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0.0,1,0,60,0,1,69.25,0,8,58.625,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,5.0,1,0,60,0,2,120.42857142857143,0,14,90.28571428571428,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,6.0,1,0,60,0,1,68.5,0,8,75.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,8.0,1,0,70,1,2,118.21428571428572,0,14,91.78571428571428,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,5.0,1,0,90,0,1,107.83333333333331,0,12,56.83333333333334,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0.0,1,0,60,0,1,118.28571428571428,0,14,47.92857142857143,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,9.0,1,1,270,1,1,31.5,0,2,80.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,9.0,1,0,70,0,2,118.35714285714286,0,14,75.78571428571429,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0.0,1,1,60,0,1,19.0,0,2,88.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2.0,0,0,60,0,2,118.78571428571428,0,14,50.35714285714285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,8.0,1,0,60,0,1,119.35714285714286,0,14,65.92857142857143,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,3,0.0,1,0,120,0,1,39.5,0,4,48.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,3.0,1,0,60,0,0,118.85714285714286,0,14,91.71428571428572,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,0.0,1,1,150,0,2,115.5,0,14,52.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2.0,2,1,90,0,2,120.21428571428572,0,14,75.28571428571429,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,6.0,1,0,60,0,0,117.78571428571428,0,14,90.57142857142857,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0.0,1,1,180,0,2,106.30769230769229,2,13,72.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,5.0,1,0,60,0,2,113.30769230769229,0,13,50.615384615384606,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,3.0,0,0,60,0,1,113.76923076923076,0,13,66.92307692307692,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,2,0.0,1,0,70,0,2,118.0,0,14,71.85714285714286,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,5.0,0,0,60,0,2,99.15,0,20,69.85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,5.0,1,0,60,0,2,119.92307692307692,0,13,59.46153846153846,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,7.0,1,0,90,0,2,106.92857142857143,0,14,80.21428571428571,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,2,7.0,1,0,30,0,2,106.92857142857143,0,14,80.21428571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,3,6.0,1,1,90,0,2,120.35714285714286,0,14,76.64285714285714,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4,9.0,2,0,60,0,0,118.07142857142857,0,14,93.57142857142857,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,4.0,1,0,90,0,2,115.0,0,12,45.66666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,0.0,1,1,60,0,1,39.0,0,2,53.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,5.0,0,0,60,0,2,118.28571428571428,0,14,66.92857142857143,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,3.0,1,0,160,0,2,119.57142857142857,0,14,53.42857142857143,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,4.0,0,0,60,0,1,52.8,0,5,67.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,3.0,1,0,60,0,1,119.42857142857143,0,14,50.92857142857143,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,7.0,0,1,90,0,1,139.0,0,22,71.68181818181819,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,7.0,0,0,60,0,2,139.0,0,22,71.68181818181819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,5.0,2,0,90,0,2,119.0,0,14,69.21428571428571,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2.0,1,0,120,0,2,84.625,0,8,87.125,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0.0,1,0,60,0,1,25.0,0,1,40.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,0.0,0,0,60,1,2,116.30769230769229,0,13,82.69230769230771,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,9.0,1,1,60,0,2,119.57142857142857,0,14,64.92857142857143,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,3.0,1,1,130,0,1,98.36363636363636,0,11,55.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,0.0,1,1,60,0,0,112.84615384615385,0,13,84.76923076923076,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,0.0,1,1,60,0,1,34.666666666666664,0,3,51.33333333333334,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,7.0,0,1,90,0,2,109.30769230769229,0,13,78.15384615384616,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2.0,0,0,60,0,2,118.5,0,14,85.07142857142857,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,9.0,1,0,60,0,2,135.83333333333334,0,12,78.41666666666667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,9.0,1,0,60,0,1,87.4,0,10,93.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,5.0,0,0,60,1,2,119.0,0,14,58.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,9.0,1,0,60,0,2,119.78571428571428,0,14,75.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,8.0,0,1,120,1,1,46.0,0,4,69.25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0.0,0,1,120,1,2,119.35714285714286,0,14,66.57142857142857,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,3.0,0,3,120,0,1,87.0,0,8,59.125,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,3,3.0,1,0,80,0,2,118.28571428571428,0,14,84.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,3.0,0,1,160,0,1,113.84615384615385,0,13,55.384615384615394,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,8.0,0,0,60,0,1,87.4,0,15,78.26666666666667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,8.0,0,1,120,0,1,87.4,0,15,78.26666666666667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,3,3.0,0,0,60,0,0,116.07692307692308,0,13,88.76923076923076,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,4.0,1,1,120,0,2,109.83333333333331,0,12,71.66666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,7.0,0,0,60,0,2,111.84615384615385,0,13,90.69230769230771,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,6.0,0,1,60,0,1,47.6,0,5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,8.0,1,0,60,0,2,118.57142857142857,0,14,72.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,4.0,1,0,60,0,1,81.0,0,9,65.77777777777777,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,6.0,1,2,150,0,1,88.66666666666669,0,9,47.88888888888889,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,4.0,1,1,60,0,2,118.0,0,14,82.71428571428571,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,2,0.0,1,0,60,0,2,118.85714285714286,0,14,83.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0.0,0,0,60,0,2,118.92857142857143,0,14,75.42857142857143,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,2,2.0,0,0,60,0,2,119.14285714285714,0,14,76.92857142857143,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,3.0,0,0,60,0,2,98.54545454545456,0,11,73.36363636363636,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,6.0,0,0,60,0,1,106.7391304347826,0,23,66.52173913043478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,6.0,0,1,60,0,2,106.7391304347826,0,23,66.52173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,3,4.0,1,0,60,0,1,85.5,0,10,77.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0.0,1,1,120,0,2,118.71428571428572,0,14,71.35714285714286,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,8.0,0,0,60,0,2,105.41666666666669,0,12,74.08333333333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,6.0,1,0,180,0,2,116.92307692307692,0,13,57.846153846153854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,8.0,0,3,130,0,1,112.42857142857143,3,14,61.57142857142857,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2.0,0,0,120,0,2,93.5,0,10,78.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,4.0,0,0,60,0,1,69.66666666666667,0,6,64.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0.0,1,0,120,0,1,75.57142857142857,0,7,33.285714285714285,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,9.0,1,0,90,1,2,104.0,0,12,85.08333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,5.0,0,1,120,1,1,25.0,0,2,79.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2.0,0,0,60,0,0,91.1,0,10,90.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2.0,0,3,120,0,2,117.0,0,14,64.21428571428571,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,4.0,1,0,60,0,1,37.66666666666666,0,3,87.33333333333331,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,4.0,1,1,120,1,2,119.21428571428572,0,14,72.35714285714286,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2.0,0,0,60,0,2,118.35714285714286,0,14,73.14285714285714,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,5.0,0,2,180,1,2,109.23076923076924,2,13,70.61538461538461,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,9.0,1,0,60,0,2,118.57142857142857,0,14,82.35714285714286,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,4.0,0,0,120,0,2,104.83333333333331,0,12,84.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,6.0,1,0,60,0,2,118.5,0,14,72.85714285714286,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,5.0,1,1,60,0,1,25.0,0,1,20.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2,7.0,0,1,200,1,2,119.35714285714286,0,14,84.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,8.0,0,0,60,0,2,117.78571428571428,0,14,69.57142857142857,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,2,5.0,0,0,60,0,1,119.57142857142857,0,14,52.42857142857143,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,4.0,1,0,110,0,2,117.78571428571428,0,14,84.21428571428571,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,0.0,0,0,60,0,1,46.0,0,4,54.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,5.0,0,0,60,1,1,110.15384615384615,0,13,45.846153846153854,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0.0,0,0,60,0,2,112.15384615384615,0,13,57.53846153846154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,8.0,0,0,60,0,1,35.666666666666664,0,3,43.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,5.0,0,0,60,0,1,52.4,0,5,45.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,2,7.0,0,0,60,0,2,118.35714285714286,0,14,82.07142857142857,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,2,8.0,0,2,180,1,0,108.28571428571428,0,14,96.28571428571428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,7.0,0,0,120,0,1,39.5,0,2,48.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,2,8.0,1,1,150,0,1,59.25,0,8,72.125,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,2,6.0,0,0,120,0,2,130.66666666666666,0,12,52.66666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0.0,0,5,60,0,1,113.11111111111113,0,9,43.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,9.0,0,0,60,0,2,118.0,0,14,67.71428571428571,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,3.0,0,0,60,0,1,125.23076923076924,0,13,46.615384615384606,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,2,4.0,0,0,60,0,1,21.5,0,2,51.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,6.0,0,0,180,0,2,106.0,0,12,51.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,3.0,0,1,60,1,2,116.71428571428572,0,14,74.64285714285714,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,0.0,0,2,90,0,2,114.9090909090909,0,11,54.45454545454545,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,3.0,0,0,60,0,0,118.64285714285714,0,14,93.21428571428572,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,8.0,0,0,70,0,2,96.45454545454544,0,11,81.54545454545455,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,7.0,0,1,120,0,1,68.0,0,7,60.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,4.0,1,0,60,0,2,113.07692307692308,0,13,79.61538461538461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,4.0,1,0,120,1,2,89.125,0,8,85.875,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,5.0,1,0,60,0,0,118.5,0,14,89.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,2,0.0,0,0,60,1,2,119.35714285714286,0,14,75.14285714285714,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,3.0,0,0,60,1,1,72.5,0,4,75.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,0.0,1,0,70,0,1,129.0,0,7,49.42857142857143,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,2,8.0,0,0,60,0,2,108.22222222222223,0,9,59.22222222222222,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,0.0,1,2,60,0,1,25.0,0,1,35.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,4.0,1,1,60,0,1,128.71428571428572,0,7,50.14285714285714,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,2.0,0,0,90,0,2,114.0,0,6,81.33333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,1,3.0,0,0,60,0,1,83.33333333333333,0,3,49.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0.0,0,0,60,0,1,25.0,0,1,70.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,3,3.0,2,0,60,0,0,113.0,0,7,93.71428571428572,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,1,2.0,1,1,60,0,2,105.33333333333331,0,9,71.55555555555556,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,0.0,0,0,60,0,2,127.85714285714286,0,7,71.14285714285714,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,4.0,0,0,180,1,1,25.0,0,1,39.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,7.0,0,0,120,0,2,130.16666666666666,0,6,52.16666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,5.0,0,1,70,1,1,-1.0,3,3,87.33333333333331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,3,2.0,1,0,60,0,2,128.28571428571428,0,7,70.85714285714286,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,6.0,0,1,160,0,2,115.83333333333331,0,6,79.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,8.0,1,0,60,0,2,125.0,0,7,91.57142857142857,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,3,4.0,0,0,60,0,1,72.25,0,4,52.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,3,7.0,2,0,120,0,1,127.28571428571428,0,7,61.714285714285715,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,6.0,1,1,60,0,2,131.0,0,7,52.14285714285714,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,0.0,0,1,60,0,1,-1.0,3,3,83.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,2.0,0,2,60,0,2,125.57142857142857,0,7,67.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,3,9.0,0,0,60,0,2,114.16666666666669,0,6,69.83333333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,5.0,1,0,60,0,2,125.85714285714286,0,7,56.28571428571429,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,6.0,0,0,120,0,2,108.83333333333331,0,6,63.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,1,3.0,0,0,60,0,1,127.57142857142857,0,7,69.14285714285714,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,3,7.0,1,2,60,0,1,56.33333333333334,0,3,80.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,3,5.0,1,2,60,0,1,-1.0,4,4,70.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,2,5.0,0,0,60,1,2,126.0,0,7,64.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,4.0,0,0,70,0,1,90.0,0,5,56.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,3,8.0,1,0,120,0,1,77.25,0,4,51.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,4.0,1,1,60,0,1,-1.0,5,5,50.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,7.0,1,0,165,0,2,127.14285714285714,0,7,78.85714285714286,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,2,4.0,0,0,90,0,2,130.0,0,7,58.14285714285714,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,2,7.0,0,0,60,0,2,129.85714285714286,0,7,76.28571428571429,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,2,0.0,0,0,70,1,1,27.0,0,1,27.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,3,3.0,0,3,60,0,1,78.0,0,8,44.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,3.0,0,1,60,0,1,103.0,0,8,76.875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,3.0,0,2,60,0,2,103.0,0,8,76.875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,8.0,0,1,60,0,2,127.71428571428572,0,7,68.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,3.0,0,0,60,0,1,90.4,0,5,40.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,2,7.0,0,1,60,0,1,42.0,0,2,75.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,3.0,0,1,70,1,2,111.83333333333331,0,6,66.33333333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,4.0,0,0,120,0,2,91.3,0,10,53.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,8.0,0,0,150,0,2,99.8,0,5,68.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,2,6.0,2,1,60,0,2,130.66666666666666,0,6,68.16666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,2,7.0,0,0,60,0,2,126.28571428571428,0,7,65.71428571428571,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,7.0,0,0,60,0,2,90.83333333333331,0,6,74.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,7.0,0,0,60,0,1,108.0,0,5,80.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,2,2.0,1,0,60,0,2,131.71428571428572,0,7,52.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,3,0.0,0,2,60,0,1,42.0,0,2,24.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,0.0,0,0,60,1,2,129.42857142857142,0,7,73.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,7.0,0,0,60,0,2,123.57142857142857,0,7,80.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,6.0,1,0,120,0,1,129.85714285714286,0,7,43.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,5.0,0,2,60,0,1,78.75,0,4,60.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,9.0,0,0,60,0,2,125.71428571428572,0,7,72.42857142857143,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,1,4.0,0,0,210,0,2,127.71428571428572,0,7,65.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,3,8.0,0,1,60,0,2,126.42857142857143,0,7,52.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,3.0,0,0,120,0,1,22.5,0,2,60.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,3.0,0,1,120,0,1,22.5,0,2,60.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,3,5.0,0,0,60,0,2,127.71428571428572,0,7,74.57142857142857,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
