code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,disability,label,sum_clicks,avg_clicks_per_day,avg_score,num_assessments,num_passed_assessments,exam_score
CCC,2014J,564931,F,South West Region,Lower Than A Level,50-60%,0-35,0,N,0,176.0,3.087719298245614,71.5,2.0,2.0,0.0
CCC,2014J,565066,M,South East Region,Lower Than A Level,90-100%,0-35,0,N,0,721.0,3.983425414364641,49.6,5.0,3.0,0.0
CCC,2014J,565109,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,N,0,19.0,2.375,0.0,0.0,0.0,0.0
CCC,2014J,565605,F,Scotland,Lower Than A Level,40-50%,35-55,0,N,1,4235.0,5.077937649880096,93.6,5.0,5.0,70.0
CCC,2014J,565707,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,Y,0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,565743,M,North Western Region,Lower Than A Level,0-10%,35-55,0,N,1,820.0,3.54978354978355,45.875,8.0,6.0,48.0
CCC,2014J,565840,M,Wales,A Level or Equivalent,70-80%,0-35,0,N,0,300.0,3.3333333333333335,31.0,3.0,1.0,0.0
CCC,2014J,565883,M,Scotland,Lower Than A Level,10-20,0-35,1,N,0,829.0,4.993975903614458,63.0,3.0,2.0,0.0
CCC,2014J,566135,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,N,1,437.0,2.8193548387096774,65.0,9.0,9.0,48.0
CCC,2014J,566447,F,Wales,HE Qualification,80-90%,0-35,0,N,1,4949.0,3.0140073081607794,98.55555555555556,9.0,9.0,92.0
CCC,2014J,566464,M,South Region,A Level or Equivalent,10-20,0-35,0,N,1,437.0,2.229591836734694,81.0,6.0,6.0,64.0
CCC,2014J,566664,M,London Region,A Level or Equivalent,40-50%,0-35,1,N,0,155.0,3.369565217391304,0.0,1.0,0.0,0.0
CCC,2014J,566694,F,South Region,Lower Than A Level,20-30%,0-35,0,N,0,127.0,2.189655172413793,56.0,1.0,1.0,0.0
CCC,2014J,566938,M,London Region,Lower Than A Level,40-50%,35-55,0,N,1,2445.0,3.893312101910828,96.22222222222223,9.0,9.0,88.0
CCC,2014J,566979,M,North Western Region,Lower Than A Level,0-10%,0-35,0,N,1,1202.0,3.2053333333333334,88.22222222222223,9.0,9.0,88.0
CCC,2014J,567152,M,London Region,HE Qualification,10-20,0-35,0,N,0,103.0,2.641025641025641,0.0,0.0,0.0,0.0
CCC,2014J,567304,M,London Region,Lower Than A Level,40-50%,0-35,0,N,1,1299.0,4.163461538461538,91.77777777777777,9.0,9.0,70.0
CCC,2014J,567451,M,North Western Region,Lower Than A Level,90-100%,0-35,0,N,0,483.0,2.7134831460674156,60.666666666666664,3.0,3.0,0.0
CCC,2014J,567597,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,Y,1,707.0,5.315789473684211,89.16666666666667,6.0,6.0,62.0
CCC,2014J,567719,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,N,0,511.0,3.059880239520958,61.666666666666664,9.0,8.0,30.0
CCC,2014J,567888,M,South East Region,HE Qualification,90-100%,55<=,0,N,1,1611.0,3.274390243902439,96.8,5.0,5.0,92.0
CCC,2014J,568307,F,North Western Region,Lower Than A Level,30-40%,0-35,0,N,0,290.0,4.915254237288136,24.333333333333332,3.0,0.0,0.0
CCC,2014J,568596,M,Scotland,A Level or Equivalent,50-60%,0-35,0,N,0,1012.0,2.6914893617021276,100.0,3.0,3.0,0.0
CCC,2014J,568691,F,London Region,A Level or Equivalent,0-10%,35-55,0,N,1,4067.0,4.941676792223572,95.0,5.0,5.0,86.0
CCC,2014J,568948,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,N,1,653.0,2.7095435684647304,91.22222222222223,9.0,9.0,90.0
CCC,2014J,569049,F,Scotland,A Level or Equivalent,30-40%,0-35,0,N,0,152.0,2.923076923076923,89.0,1.0,1.0,0.0
CCC,2014J,569132,M,South East Region,Lower Than A Level,80-90%,0-35,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,569277,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,N,1,949.0,4.434579439252336,84.11111111111111,9.0,9.0,70.0
CCC,2014J,569625,M,Scotland,A Level or Equivalent,60-70%,35-55,0,N,0,22.0,1.375,0.0,0.0,0.0,0.0
CCC,2014J,569944,M,Yorkshire Region,No Formal quals,30-40%,0-35,0,N,1,4133.0,3.109857035364936,88.44444444444444,9.0,9.0,86.0
CCC,2014J,570453,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,N,1,330.0,3.473684210526316,64.66666666666667,6.0,6.0,52.0
CCC,2014J,570491,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,N,1,1943.0,3.4572953736654806,64.44444444444444,9.0,8.0,48.0
CCC,2014J,570671,M,Ireland,A Level or Equivalent,90-100%,0-35,1,Y,0,253.0,2.75,78.0,1.0,1.0,0.0
CCC,2014J,570717,M,North Western Region,Lower Than A Level,50-60%,35-55,0,Y,0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,570732,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,N,1,1104.0,3.0752089136490253,94.71428571428571,7.0,7.0,98.0
CCC,2014J,570757,M,Ireland,Post Graduate Qualification,0,0-35,0,N,1,742.0,3.550239234449761,57.666666666666664,9.0,9.0,44.0
CCC,2014J,570895,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,N,0,74.0,6.7272727272727275,0.0,0.0,0.0,0.0
CCC,2014J,570954,M,Scotland,Lower Than A Level,20-30%,35-55,1,Y,0,1374.0,5.430830039525691,55.0,3.0,2.0,0.0
CCC,2014J,570985,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,N,1,2365.0,2.433127572016461,84.44444444444444,9.0,9.0,68.0
CCC,2014J,570997,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,N,0,312.0,3.50561797752809,48.0,2.0,2.0,0.0
CCC,2014J,571131,M,Wales,Lower Than A Level,60-70%,0-35,0,N,1,1367.0,2.190705128205128,59.333333333333336,9.0,9.0,56.0
CCC,2014J,571610,M,South Region,HE Qualification,40-50%,0-35,0,N,0,224.0,3.7333333333333334,45.0,2.0,1.0,0.0
CCC,2014J,571765,M,South East Region,No Formal quals,20-30%,0-35,0,N,1,803.0,2.6241830065359477,89.22222222222223,9.0,9.0,98.0
CCC,2014J,571808,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,1,N,1,5757.0,3.8354430379746836,93.66666666666667,6.0,6.0,100.0
CCC,2014J,571833,M,East Midlands Region,Lower Than A Level,80-90%,35-55,0,N,1,1474.0,2.1117478510028653,69.22222222222223,9.0,9.0,50.0
CCC,2014J,571921,F,Scotland,HE Qualification,50-60%,35-55,0,N,1,1315.0,2.6458752515090542,88.55555555555556,9.0,9.0,72.0
CCC,2014J,571950,M,North Western Region,No Formal quals,0-10%,35-55,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,571962,M,Ireland,Lower Than A Level,0-10%,35-55,0,N,0,1043.0,3.4084967320261437,48.77777777777778,9.0,6.0,22.0
CCC,2014J,572011,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,N,0,747.0,4.819354838709677,70.77777777777777,9.0,8.0,20.0
CCC,2014J,572098,F,London Region,A Level or Equivalent,50-60%,35-55,0,N,1,1953.0,3.2016393442622952,78.22222222222223,9.0,9.0,74.0
CCC,2014J,572154,M,Scotland,HE Qualification,40-50%,0-35,1,N,0,983.0,3.4250871080139373,59.8,5.0,4.0,0.0
CCC,2014J,572231,F,Scotland,Lower Than A Level,40-50%,0-35,0,Y,1,922.0,2.5754189944134076,69.28571428571429,7.0,7.0,54.0
CCC,2014J,572250,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,N,0,39.0,3.0,0.0,0.0,0.0,0.0
CCC,2014J,572339,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,N,0,371.0,2.65,85.0,2.0,2.0,0.0
CCC,2014J,572396,M,South West Region,Lower Than A Level,60-70%,0-35,0,N,1,2053.0,4.830588235294118,87.66666666666667,9.0,9.0,86.0
CCC,2014J,572431,M,South West Region,A Level or Equivalent,30-40%,0-35,0,N,1,1017.0,2.973684210526316,77.125,8.0,7.0,72.0
CCC,2014J,572537,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,N,1,3092.0,3.7938650306748465,96.44444444444444,9.0,9.0,98.0
CCC,2014J,572584,M,London Region,Lower Than A Level,50-60%,35-55,0,N,0,1504.0,8.899408284023668,53.666666666666664,3.0,3.0,0.0
CCC,2014J,572588,M,South East Region,A Level or Equivalent,50-60%,0-35,0,N,0,204.0,3.2903225806451615,42.0,2.0,2.0,0.0
CCC,2014J,572589,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,N,0,207.0,2.524390243902439,48.0,2.0,2.0,0.0
CCC,2014J,572599,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,Y,0,258.0,3.0,78.0,1.0,1.0,0.0
CCC,2014J,572659,M,London Region,Lower Than A Level,40-50%,0-35,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,572735,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,N,1,1543.0,2.9003759398496243,77.4,5.0,5.0,76.0
CCC,2014J,572746,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,N,0,406.0,4.951219512195122,79.66666666666667,3.0,3.0,0.0
CCC,2014J,572754,M,Scotland,A Level or Equivalent,80-90%,0-35,0,Y,0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,572783,M,North Western Region,HE Qualification,80-90%,35-55,0,N,1,519.0,3.2848101265822787,76.28571428571429,7.0,6.0,68.0
CCC,2014J,572816,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,N,0,120.0,2.3076923076923075,33.0,1.0,0.0,0.0
CCC,2014J,572874,M,London Region,Lower Than A Level,10-20,0-35,0,N,1,616.0,2.223826714801444,81.375,8.0,8.0,82.0
CCC,2014J,572919,F,East Midlands Region,No Formal quals,0-10%,0-35,0,N,1,798.0,6.138461538461539,69.66666666666667,3.0,3.0,46.0
CCC,2014J,573093,M,South East Region,A Level or Equivalent,70-80%,35-55,0,N,0,305.0,2.8773584905660377,39.0,2.0,1.0,0.0
CCC,2014J,573153,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,N,0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,573473,M,South Region,Lower Than A Level,10-20,0-35,0,N,0,195.0,3.1451612903225805,30.25,4.0,0.0,0.0
CCC,2014J,573481,M,South West Region,A Level or Equivalent,10-20,0-35,0,N,0,64.0,3.764705882352941,67.0,1.0,1.0,0.0
CCC,2014J,573689,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,N,0,33.0,2.357142857142857,0.0,0.0,0.0,0.0
CCC,2014J,573858,M,South East Region,A Level or Equivalent,0-10%,35-55,0,N,1,1892.0,3.9581589958158996,72.8,5.0,5.0,42.0
CCC,2014J,573920,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,N,0,178.0,3.423076923076923,45.0,2.0,1.0,0.0
CCC,2014J,573924,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,N,1,2410.0,5.331858407079646,90.6,5.0,5.0,78.0
CCC,2014J,574056,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,N,0,25.0,1.3888888888888888,0.0,0.0,0.0,0.0
CCC,2014J,574259,M,South West Region,HE Qualification,80-90%,0-35,0,N,1,492.0,3.215686274509804,65.88888888888889,9.0,9.0,58.0
CCC,2014J,574310,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,N,1,2869.0,4.320783132530121,92.22222222222223,9.0,9.0,94.0
CCC,2014J,574325,M,East Anglian Region,HE Qualification,70-80%,0-35,0,N,0,1761.0,4.97457627118644,62.666666666666664,9.0,8.0,26.0
CCC,2014J,574507,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,N,0,150.0,2.4193548387096775,55.0,2.0,2.0,0.0
CCC,2014J,574508,M,North Western Region,HE Qualification,70-80%,35-55,0,N,0,416.0,3.466666666666667,56.0,1.0,1.0,0.0
CCC,2014J,574523,M,South East Region,A Level or Equivalent,50-60%,0-35,1,N,0,73.0,5.214285714285714,22.0,1.0,0.0,0.0
CCC,2014J,574586,M,Ireland,A Level or Equivalent,70-80%,35-55,1,N,0,759.0,2.9881889763779528,70.0,3.0,3.0,0.0
CCC,2014J,574590,M,South West Region,A Level or Equivalent,70-80%,0-35,0,N,1,2463.0,4.810546875,70.77777777777777,9.0,9.0,50.0
CCC,2014J,574637,M,South Region,A Level or Equivalent,70-80%,0-35,0,N,1,867.0,3.4404761904761907,77.0,6.0,6.0,70.0
CCC,2014J,574705,M,North Region,Lower Than A Level,0,0-35,0,N,1,1138.0,2.5688487584650113,93.88888888888889,9.0,9.0,86.0
CCC,2014J,574720,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,N,1,997.0,4.573394495412844,55.714285714285715,7.0,5.0,58.0
CCC,2014J,574891,F,South Region,A Level or Equivalent,30-40%,0-35,0,N,0,45.0,1.9565217391304348,0.0,0.0,0.0,0.0
CCC,2014J,574928,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,N,1,4498.0,3.441469013006886,73.33333333333333,9.0,9.0,48.0
CCC,2014J,575039,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,N,0,4862.0,4.921052631578948,39.2,5.0,2.0,32.0
CCC,2014J,575047,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,N,0,2055.0,6.827242524916944,44.5,6.0,4.0,0.0
CCC,2014J,575162,M,Scotland,HE Qualification,30-40%,0-35,0,N,0,45.0,1.875,10.0,1.0,0.0,0.0
CCC,2014J,575258,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,575265,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,N,0,106.0,2.0784313725490198,67.0,1.0,1.0,0.0
CCC,2014J,575398,M,North Western Region,Lower Than A Level,50-60%,0-35,0,N,0,849.0,4.121359223300971,40.4,5.0,3.0,0.0
CCC,2014J,575553,M,Ireland,A Level or Equivalent,90-100%,0-35,0,N,0,405.0,5.1265822784810124,0.0,0.0,0.0,0.0
CCC,2014J,575763,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,N,0,344.0,2.8666666666666667,75.0,4.0,3.0,0.0
CCC,2014J,575766,M,South Region,Lower Than A Level,90-100%,0-35,0,N,1,992.0,3.024390243902439,61.77777777777778,9.0,8.0,58.0
CCC,2014J,575798,M,South West Region,A Level or Equivalent,40-50%,0-35,0,N,1,799.0,3.4145299145299144,85.44444444444444,9.0,9.0,76.0
CCC,2014J,576233,M,South East Region,A Level or Equivalent,90-100%,0-35,0,N,0,1534.0,4.036842105263158,57.75,8.0,5.0,34.0
CCC,2014J,576251,M,Ireland,A Level or Equivalent,80-90%,35-55,0,N,1,1738.0,3.1035714285714286,93.66666666666667,9.0,9.0,92.0
CCC,2014J,576433,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,N,1,928.0,4.161434977578475,98.0,9.0,9.0,92.0
CCC,2014J,576439,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,N,1,1290.0,2.938496583143508,91.11111111111111,9.0,9.0,80.0
CCC,2014J,576453,M,Scotland,HE Qualification,80-90%,35-55,0,N,1,2167.0,3.401883830455259,95.88888888888889,9.0,9.0,100.0
CCC,2014J,576541,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,N,0,1829.0,5.411242603550296,59.42857142857143,7.0,6.0,0.0
CCC,2014J,576568,M,South West Region,A Level or Equivalent,60-70%,0-35,0,N,1,460.0,2.2549019607843137,84.77777777777777,9.0,9.0,90.0
CCC,2014J,576791,M,North Region,HE Qualification,40-50%,0-35,0,N,1,2957.0,3.3450226244343892,94.88888888888889,9.0,9.0,78.0
CCC,2014J,576876,M,South East Region,Lower Than A Level,80-90%,0-35,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,577148,M,London Region,A Level or Equivalent,0-10%,0-35,0,N,0,94.0,3.9166666666666665,22.0,1.0,0.0,0.0
CCC,2014J,577149,M,Wales,A Level or Equivalent,60-70%,0-35,0,N,0,238.0,3.5522388059701493,44.0,1.0,1.0,0.0
CCC,2014J,577235,M,North Western Region,Lower Than A Level,20-30%,35-55,0,N,0,1085.0,2.9726027397260273,56.8,5.0,4.0,32.0
CCC,2014J,577279,M,East Anglian Region,HE Qualification,60-70%,35-55,0,N,1,1915.0,2.4027603513174403,90.88888888888889,9.0,9.0,94.0
CCC,2014J,577427,M,Scotland,A Level or Equivalent,50-60%,0-35,1,N,0,189.0,3.5660377358490565,28.5,2.0,1.0,0.0
CCC,2014J,577458,M,South East Region,Lower Than A Level,90-100%,0-35,0,N,0,965.0,3.5347985347985347,52.0,5.0,4.0,18.0
CCC,2014J,577460,M,North Region,HE Qualification,50-60%,0-35,0,N,0,1209.0,4.03,77.66666666666667,3.0,3.0,0.0
CCC,2014J,577551,M,North Region,A Level or Equivalent,10-20,0-35,0,N,0,269.0,3.2804878048780486,20.666666666666668,3.0,0.0,0.0
CCC,2014J,577566,M,North Region,HE Qualification,10-20,0-35,0,N,1,1059.0,2.839142091152815,74.0,6.0,6.0,58.0
CCC,2014J,578000,M,London Region,Lower Than A Level,30-40%,0-35,0,N,0,505.0,3.9763779527559056,52.5,2.0,1.0,0.0
CCC,2014J,578026,M,London Region,Lower Than A Level,80-90%,0-35,0,N,0,1376.0,3.790633608815427,65.66666666666667,3.0,3.0,0.0
CCC,2014J,578634,M,South Region,Lower Than A Level,0,0-35,0,N,0,24.0,1.3333333333333333,0.0,0.0,0.0,0.0
CCC,2014J,578815,M,North Region,Post Graduate Qualification,0,35-55,0,N,1,472.0,3.0256410256410255,89.85714285714286,7.0,7.0,92.0
CCC,2014J,578820,M,South Region,A Level or Equivalent,70-80%,0-35,0,N,0,727.0,5.466165413533835,64.0,4.0,4.0,0.0
CCC,2014J,578823,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,N,0,326.0,3.4680851063829787,42.5,2.0,1.0,0.0
CCC,2014J,579052,M,North Region,A Level or Equivalent,40-50%,35-55,0,N,0,747.0,2.91796875,49.666666666666664,3.0,3.0,0.0
CCC,2014J,579176,F,Scotland,HE Qualification,40-50%,35-55,0,N,0,848.0,3.212121212121212,74.0,3.0,3.0,0.0
CCC,2014J,579278,M,South West Region,Lower Than A Level,30-40%,0-35,0,N,0,562.0,5.9787234042553195,37.4,5.0,2.0,0.0
CCC,2014J,579283,M,South Region,Lower Than A Level,0,0-35,0,N,0,410.0,3.727272727272727,89.0,1.0,1.0,0.0
CCC,2014J,579325,M,North Western Region,Lower Than A Level,0-10%,0-35,0,N,0,503.0,5.651685393258427,78.0,1.0,1.0,0.0
CCC,2014J,579362,F,North Region,Lower Than A Level,50-60%,0-35,0,N,0,321.0,3.8674698795180724,71.33333333333333,6.0,6.0,0.0
CCC,2014J,579583,M,South West Region,Lower Than A Level,40-50%,0-35,0,N,1,5231.0,5.431983385254413,64.0,5.0,5.0,68.0
CCC,2014J,579614,M,North Region,Lower Than A Level,10-20,0-35,0,N,1,3382.0,5.902268760907504,71.5,8.0,8.0,50.0
CCC,2014J,580342,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,N,1,1062.0,2.559036144578313,83.55555555555556,9.0,9.0,78.0
CCC,2014J,580384,M,Scotland,Post Graduate Qualification,20-30%,35-55,0,N,1,1870.0,3.8636363636363638,97.125,8.0,8.0,100.0
CCC,2014J,580657,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,N,0,265.0,3.533333333333333,71.5,2.0,2.0,0.0
CCC,2014J,580709,M,South Region,A Level or Equivalent,10-20,0-35,0,N,0,78.0,3.5454545454545454,49.5,2.0,1.0,0.0
CCC,2014J,580714,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,N,1,980.0,4.206008583690987,82.44444444444444,9.0,9.0,76.0
CCC,2014J,580722,M,South Region,A Level or Equivalent,90-100%,0-35,1,Y,0,307.0,2.8962264150943398,77.0,3.0,3.0,0.0
CCC,2014J,580798,M,South West Region,Lower Than A Level,60-70%,0-35,0,N,1,1512.0,3.452054794520548,77.55555555555556,9.0,9.0,64.0
CCC,2014J,580845,M,Scotland,HE Qualification,30-40%,0-35,0,N,1,2276.0,4.343511450381679,63.55555555555556,9.0,9.0,54.0
CCC,2014J,580916,F,North Region,A Level or Equivalent,50-60%,35-55,0,N,1,1165.0,2.5548245614035086,69.66666666666667,9.0,9.0,46.0
CCC,2014J,581123,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,N,1,650.0,2.6,56.77777777777778,9.0,8.0,46.0
CCC,2014J,581179,M,South East Region,Lower Than A Level,30-40%,0-35,0,N,1,931.0,2.7708333333333335,62.375,8.0,8.0,56.0
CCC,2014J,581247,M,Scotland,A Level or Equivalent,20-30%,35-55,0,N,1,4655.0,2.7495569994093327,79.4,5.0,5.0,50.0
CCC,2014J,581288,M,North Western Region,HE Qualification,90-100%,35-55,0,N,0,332.0,2.1842105263157894,81.5,4.0,4.0,0.0
CCC,2014J,581316,F,Scotland,A Level or Equivalent,50-60%,35-55,0,N,1,992.0,2.970059880239521,65.0,5.0,5.0,44.0
CCC,2014J,581410,M,South East Region,A Level or Equivalent,50-60%,0-35,0,Y,0,489.0,3.4680851063829787,77.33333333333333,3.0,3.0,0.0
CCC,2014J,581552,M,London Region,A Level or Equivalent,30-40%,0-35,0,N,1,1362.0,3.0132743362831858,87.25,8.0,8.0,88.0
CCC,2014J,581656,M,South West Region,A Level or Equivalent,60-70%,0-35,0,Y,1,884.0,2.898360655737705,75.88888888888889,9.0,9.0,68.0
CCC,2014J,581676,M,West Midlands Region,Lower Than A Level,60-70%,35-55,0,N,0,2605.0,3.3354673495518568,58.111111111111114,9.0,7.0,38.0
CCC,2014J,581708,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,N,0,487.0,3.717557251908397,21.333333333333332,3.0,0.0,0.0
CCC,2014J,581770,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,N,0,231.0,3.039473684210526,56.0,1.0,1.0,0.0
CCC,2014J,581914,M,Scotland,HE Qualification,0-10%,0-35,0,N,0,13.0,2.6,0.0,0.0,0.0,0.0
CCC,2014J,582320,F,South Region,A Level or Equivalent,50-60%,0-35,0,N,1,2443.0,5.089583333333334,83.33333333333333,9.0,9.0,94.0
CCC,2014J,582340,M,North Region,Lower Than A Level,10-20,0-35,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,582395,M,Wales,Lower Than A Level,40-50%,0-35,1,N,0,231.0,3.2083333333333335,70.8,5.0,5.0,0.0
CCC,2014J,582514,M,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,N,0,65.0,3.25,32.0,1.0,0.0,0.0
CCC,2014J,582530,M,North Western Region,HE Qualification,0-10%,35-55,0,N,0,359.0,3.451923076923077,59.5,2.0,2.0,0.0
CCC,2014J,582550,F,North Western Region,A Level or Equivalent,10-20,35-55,0,Y,1,2963.0,3.437354988399072,61.25,4.0,4.0,60.0
CCC,2014J,582651,M,East Anglian Region,HE Qualification,60-70%,35-55,0,N,0,315.0,4.144736842105263,74.8,5.0,5.0,0.0
CCC,2014J,582723,M,North Region,Lower Than A Level,10-20,35-55,1,N,0,1383.0,8.537037037037036,55.5,2.0,2.0,0.0
CCC,2014J,583288,F,London Region,A Level or Equivalent,0-10%,0-35,0,N,0,267.0,2.8105263157894735,31.5,2.0,1.0,0.0
CCC,2014J,583293,M,Wales,A Level or Equivalent,30-40%,0-35,0,N,1,1483.0,2.7211009174311926,88.33333333333333,9.0,9.0,98.0
CCC,2014J,583704,F,London Region,A Level or Equivalent,60-70%,0-35,0,N,1,1407.0,3.457002457002457,79.22222222222223,9.0,9.0,86.0
CCC,2014J,583993,M,South Region,A Level or Equivalent,80-90%,0-35,0,Y,0,907.0,3.1713286713286712,44.42857142857143,7.0,4.0,24.0
CCC,2014J,584077,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,N,0,82.0,2.411764705882353,56.0,1.0,1.0,0.0
CCC,2014J,584281,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,N,0,488.0,3.8125,56.0,1.0,1.0,0.0
CCC,2014J,584386,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,N,0,2065.0,3.0145985401459856,57.111111111111114,9.0,7.0,28.0
CCC,2014J,584414,M,Wales,A Level or Equivalent,50-60%,35-55,0,N,0,11.0,1.375,0.0,0.0,0.0,0.0
CCC,2014J,584443,F,Scotland,Lower Than A Level,70-80%,0-35,0,Y,0,941.0,4.277272727272727,98.33333333333333,3.0,3.0,0.0
CCC,2014J,584553,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,N,0,321.0,3.606741573033708,81.0,3.0,3.0,0.0
CCC,2014J,584711,M,London Region,HE Qualification,10-20,35-55,0,N,0,170.0,2.6984126984126986,61.0,2.0,2.0,0.0
CCC,2014J,584771,M,Scotland,HE Qualification,20-30%,35-55,1,N,1,1235.0,4.574074074074074,67.33333333333333,9.0,9.0,52.0
CCC,2014J,584926,M,London Region,A Level or Equivalent,50-60%,0-35,0,N,1,923.0,3.1077441077441077,58.285714285714285,7.0,6.0,56.0
CCC,2014J,585098,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,N,1,1061.0,3.5966101694915253,78.0,9.0,9.0,72.0
CCC,2014J,585134,M,Wales,HE Qualification,30-40%,35-55,0,N,1,881.0,4.15566037735849,86.22222222222223,9.0,9.0,62.0
CCC,2014J,585154,M,London Region,A Level or Equivalent,30-40%,35-55,0,N,1,2275.0,6.25,86.11111111111111,9.0,9.0,72.0
CCC,2014J,585222,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,N,0,71.0,1.7317073170731707,51.5,2.0,1.0,0.0
CCC,2014J,585359,F,London Region,A Level or Equivalent,10-20,0-35,0,N,1,785.0,3.1910569105691056,57.75,8.0,8.0,58.0
CCC,2014J,585422,M,London Region,A Level or Equivalent,30-40%,0-35,0,N,0,923.0,2.7470238095238093,92.66666666666667,3.0,3.0,0.0
CCC,2014J,585433,M,Scotland,HE Qualification,80-90%,0-35,1,N,0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,585526,M,North Western Region,Lower Than A Level,50-60%,0-35,0,N,0,1.0,1.0,0.0,0.0,0.0,0.0
CCC,2014J,585643,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,N,0,281.0,4.072463768115942,0.0,0.0,0.0,0.0
CCC,2014J,585662,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,N,0,374.0,4.675,89.0,1.0,1.0,0.0
CCC,2014J,585769,F,Scotland,Post Graduate Qualification,50-60%,0-35,1,N,0,2877.0,4.3459214501510575,86.25,4.0,4.0,0.0
CCC,2014J,585812,M,South Region,Lower Than A Level,60-70%,0-35,0,N,0,1145.0,3.397626112759644,60.857142857142854,7.0,5.0,36.0
CCC,2014J,585911,F,South Region,A Level or Equivalent,50-60%,35-55,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,586046,M,West Midlands Region,HE Qualification,20-30%,35-55,0,N,0,612.0,3.5789473684210527,49.75,8.0,5.0,32.0
CCC,2014J,586047,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,N,0,1289.0,4.015576323987539,60.44444444444444,9.0,8.0,30.0
CCC,2014J,586088,F,Scotland,A Level or Equivalent,30-40%,35-55,0,N,1,7753.0,3.9117053481331987,78.2,5.0,5.0,62.0
