id_student,label,sum_clicks,avg_clicks_per_day,avg_score,num_assessments,num_passed_assessments
417242,1,963.0,2.0576923076923075,81.14285714285714,14.0,14.0
417410,0,90.0,1.875,40.0,1.0,1.0
418122,1,724.0,2.248447204968944,75.58333333333333,12.0,12.0
418490,1,4071.0,2.4275491949910553,65.58333333333333,12.0,10.0
418956,1,1443.0,2.4836488812392425,80.78571428571429,14.0,14.0
419273,0,1199.0,3.6006006006006004,68.0,10.0,10.0
420388,1,1514.0,2.670194003527337,55.76923076923077,13.0,10.0
422164,0,313.0,2.371212121212121,56.1,10.0,9.0
422768,1,1355.0,2.641325536062378,74.36363636363636,11.0,11.0
423061,0,272.0,3.090909090909091,89.0,2.0,2.0
423757,0,1083.0,2.7557251908396947,57.0,13.0,9.0
424987,1,1212.0,2.148936170212766,69.5,12.0,11.0
425136,0,111.0,2.176470588235294,8.0,1.0,0.0
426871,1,3842.0,3.172584640792733,85.85714285714286,14.0,14.0
429833,0,585.0,2.4074074074074074,46.857142857142854,14.0,8.0
433151,1,1277.0,2.554,72.84615384615384,13.0,12.0
433386,1,2152.0,2.5052386495925494,69.35714285714286,14.0,13.0
434977,1,1119.0,2.3072164948453606,66.64285714285714,14.0,11.0
435101,0,71.0,1.2241379310344827,57.0,1.0,1.0
435423,1,4177.0,2.862919808087731,87.21428571428571,14.0,14.0
437281,1,2784.0,2.481283422459893,88.85714285714286,14.0,14.0
438244,0,822.0,3.3012048192771086,73.0,9.0,9.0
438662,0,1608.0,2.1997264021887823,67.75,12.0,11.0
439013,0,45.0,5.0,0.0,0.0,0.0
439542,0,817.0,3.014760147601476,65.66666666666667,9.0,9.0
440375,0,805.0,2.4393939393939394,72.54545454545455,11.0,11.0
440499,1,1192.0,2.972568578553616,77.83333333333333,12.0,12.0
441113,1,1123.0,2.0567765567765566,81.5,10.0,10.0
441132,1,2134.0,2.5961070559610704,70.0909090909091,11.0,10.0
441201,1,2191.0,2.6208133971291865,80.78571428571429,14.0,14.0
441302,1,1225.0,2.4353876739562623,84.71428571428571,14.0,14.0
441389,1,1825.0,2.489768076398363,82.42857142857143,14.0,14.0
442131,0,379.0,2.726618705035971,59.0,2.0,2.0
442545,1,1969.0,2.173289183222958,80.23076923076923,13.0,13.0
442865,0,1919.0,2.153759820426487,75.61538461538461,13.0,12.0
442886,1,2264.0,2.5211581291759466,64.21428571428571,14.0,12.0
443055,0,287.0,2.6574074074074074,0.0,0.0,0.0
443215,1,2581.0,1.9976780185758514,70.71428571428571,14.0,14.0
443297,1,910.0,2.0919540229885056,73.71428571428571,14.0,14.0
443842,0,449.0,2.6411764705882352,51.25,4.0,3.0
444576,0,703.0,3.0432900432900434,54.111111111111114,9.0,7.0
445134,0,64.0,2.1333333333333333,0.0,0.0,0.0
445573,0,647.0,2.6088709677419355,53.5,4.0,4.0
446814,1,636.0,2.12,50.76923076923077,13.0,11.0
446836,0,0.0,0.0,0.0,0.0,0.0
447242,1,921.0,1.9637526652452026,80.42857142857143,14.0,14.0
464236,1,1693.0,2.4151212553495007,66.26666666666667,15.0,14.0
465260,1,1586.0,1.8994011976047904,67.0,13.0,13.0
465727,1,1393.0,2.6533333333333333,54.57142857142857,14.0,10.0
465764,1,1783.0,2.422554347826087,63.42857142857143,14.0,12.0
466216,1,2387.0,2.415991902834008,84.78571428571429,14.0,14.0
466990,0,1111.0,2.420479302832244,55.857142857142854,14.0,13.0
467294,1,688.0,2.927659574468085,64.15384615384616,13.0,11.0
467413,1,1428.0,2.950413223140496,60.0,12.0,10.0
467822,1,3273.0,2.6894001643385375,87.92857142857143,14.0,14.0
468808,1,1040.0,2.5365853658536586,68.23076923076923,13.0,10.0
469016,1,594.0,2.357142857142857,62.142857142857146,14.0,14.0
470921,0,1628.0,2.54375,57.0,12.0,9.0
471654,1,2716.0,2.4894592117323557,88.28571428571429,14.0,14.0
472180,0,320.0,2.237762237762238,66.4,5.0,5.0
472584,1,845.0,2.5606060606060606,52.36363636363637,11.0,8.0
473008,1,2244.0,2.441784548422198,72.5,14.0,14.0
474133,0,1636.0,2.9799635701275045,56.916666666666664,12.0,12.0
474464,1,2318.0,2.7827130852340938,69.07142857142857,14.0,14.0
474633,1,2879.0,2.2248840803709427,76.78571428571429,14.0,14.0
474740,1,1024.0,2.5664160401002505,57.54545454545455,11.0,10.0
475883,1,1732.0,2.442877291960508,82.71428571428571,14.0,14.0
475897,1,2607.0,2.9193729003359463,66.72727272727273,11.0,10.0
476041,1,1038.0,2.1097560975609757,62.642857142857146,14.0,14.0
476093,0,66.0,2.4444444444444446,0.0,0.0,0.0
476637,1,1668.0,2.269387755102041,96.78571428571429,14.0,14.0
476910,1,346.0,1.6555023923444976,86.92857142857143,14.0,14.0
476964,1,3643.0,2.5281054823039555,91.64285714285714,14.0,14.0
477451,1,635.0,2.702127659574468,63.09090909090909,11.0,10.0
477517,1,2758.0,2.744278606965174,90.92307692307692,13.0,13.0
478213,1,997.0,2.1768558951965065,72.64285714285714,14.0,14.0
480207,1,2678.0,2.1879084967320264,82.21428571428571,14.0,14.0
480225,0,2518.0,3.1954314720812182,48.333333333333336,12.0,6.0
480972,0,18.0,1.2857142857142858,0.0,0.0,0.0
481350,1,4766.0,3.7351097178683386,80.2,20.0,20.0
481549,1,2052.0,2.2426229508196722,79.57142857142857,14.0,14.0
482117,0,163.0,1.663265306122449,40.0,1.0,1.0
482856,1,1556.0,2.2485549132947975,80.92857142857143,14.0,14.0
483470,0,73.0,1.972972972972973,38.666666666666664,3.0,2.0
483818,1,1548.0,2.4225352112676055,85.14285714285714,14.0,14.0
483869,0,1401.0,2.699421965317919,85.0,6.0,6.0
484816,0,396.0,2.731034482758621,75.75,8.0,8.0
485464,1,814.0,2.6258064516129034,59.5,14.0,12.0
485532,0,0.0,0.0,0.0,0.0,0.0
485766,1,1373.0,2.600378787878788,87.92857142857143,14.0,14.0
487711,1,1980.0,2.907488986784141,94.14285714285714,14.0,14.0
489291,0,772.0,2.346504559270517,57.0,4.0,4.0
491106,1,978.0,1.686206896551724,63.857142857142854,14.0,11.0
491108,1,1298.0,2.372943327239488,78.5,14.0,14.0
491693,0,513.0,2.408450704225352,81.4,5.0,5.0
491914,1,782.0,2.4061538461538463,51.69230769230769,13.0,11.0
492177,0,644.0,2.324909747292419,40.375,8.0,4.0
492371,1,984.0,2.2777777777777777,79.0909090909091,11.0,11.0
492613,1,1274.0,2.088524590163934,68.82352941176471,17.0,16.0
492993,0,187.0,3.462962962962963,43.333333333333336,3.0,2.0
494341,1,1178.0,2.1936685288640594,61.0,12.0,11.0
494637,1,4826.0,2.6560264171711614,93.21428571428571,14.0,14.0
494806,0,16.0,1.3333333333333333,0.0,0.0,0.0
495734,1,2272.0,2.1783317353787153,61.833333333333336,12.0,12.0
496217,0,383.0,3.113821138211382,54.5,4.0,4.0
496564,1,826.0,2.263013698630137,86.35714285714286,14.0,14.0
496601,1,2892.0,2.6678966789667897,70.64285714285714,14.0,13.0
498320,1,617.0,3.039408866995074,77.66666666666667,12.0,11.0
498527,1,1482.0,2.520408163265306,78.0,14.0,14.0
498835,1,1622.0,3.0488721804511276,69.92857142857143,14.0,13.0
499056,1,1207.0,2.106457242582897,82.78571428571429,14.0,14.0
499246,1,428.0,2.3777777777777778,56.357142857142854,14.0,14.0
499557,1,1327.0,2.4528650646950094,81.42857142857143,14.0,14.0
500136,1,2593.0,3.4028871391076114,81.76923076923077,13.0,13.0
500459,1,1079.0,2.0670498084291187,46.285714285714285,14.0,10.0
500766,1,2308.0,2.9780645161290322,88.14285714285714,14.0,14.0
501158,1,1374.0,2.293823038397329,69.61538461538461,13.0,12.0
501960,1,958.0,1.9591002044989776,63.357142857142854,14.0,14.0
502136,1,1399.0,2.26742301458671,89.92857142857143,14.0,14.0
502697,0,1656.0,2.4827586206896552,58.07142857142857,14.0,13.0
502736,0,132.0,1.736842105263158,10.0,1.0,0.0
503086,1,2580.0,2.8382838283828384,85.57142857142857,14.0,14.0
503120,0,2928.0,2.936810431293882,63.42857142857143,14.0,12.0
503170,0,2039.0,2.627577319587629,55.90909090909091,11.0,9.0
503368,1,920.0,2.277227722772277,54.083333333333336,12.0,8.0
503497,1,1566.0,2.3131462333825703,93.66666666666667,12.0,12.0
503731,0,184.0,3.2280701754385963,76.0,2.0,2.0
503926,1,919.0,2.225181598062954,49.53846153846154,13.0,10.0
504819,0,1230.0,2.6004228329809727,58.57142857142857,14.0,13.0
505311,1,1182.0,3.348441926345609,70.78571428571429,14.0,13.0
505579,1,1182.0,2.3734939759036147,60.785714285714285,14.0,13.0
506056,0,401.0,1.8144796380090498,71.5,6.0,6.0
506767,0,756.0,2.415335463258786,61.53846153846154,13.0,11.0
506785,1,946.0,2.7341040462427744,50.642857142857146,14.0,13.0
507730,0,44.0,2.0952380952380953,11.5,2.0,0.0
508934,1,1766.0,2.238276299112801,76.28571428571429,14.0,14.0
509873,0,92.0,1.4153846153846155,47.0,1.0,1.0
510195,1,2542.0,2.9523809523809526,84.15384615384616,13.0,13.0
511109,0,0.0,0.0,0.0,0.0,0.0
511271,0,1.0,1.0,0.0,0.0,0.0
511544,0,7.0,2.3333333333333335,61.0,2.0,2.0
511576,0,878.0,2.3923705722070845,49.44444444444444,9.0,6.0
511949,0,1030.0,2.607594936708861,73.88888888888889,9.0,9.0
512080,1,755.0,2.2076023391812867,72.45454545454545,11.0,10.0
512861,1,1836.0,2.6191155492154063,73.5,14.0,14.0
513396,0,486.0,2.7150837988826817,51.0,10.0,7.0
513773,1,656.0,2.2162162162162162,53.36363636363637,11.0,9.0
513854,1,3604.0,2.5633001422475106,78.85714285714286,14.0,14.0
514300,1,504.0,2.88,44.666666666666664,12.0,7.0
514633,0,464.0,2.2524271844660193,39.5,4.0,1.0
515170,0,1731.0,2.6187594553706504,63.5,12.0,10.0
515595,1,1687.0,2.712218649517685,64.35714285714286,14.0,12.0
515903,1,1307.0,2.2889667250437826,78.85714285714286,14.0,14.0
515945,1,1232.0,2.1168384879725086,91.71428571428571,14.0,14.0
516010,1,1164.0,2.0711743772241995,63.333333333333336,12.0,11.0
516281,0,653.0,2.454887218045113,69.5,8.0,8.0
516398,1,1211.0,2.0700854700854703,56.38461538461539,13.0,9.0
516450,1,1349.0,2.1446740858505566,85.35714285714286,14.0,14.0
517646,1,2422.0,2.9322033898305087,65.92857142857143,14.0,14.0
518097,0,686.0,2.3254237288135595,52.5,6.0,5.0
518349,1,3570.0,3.4,65.57142857142857,14.0,14.0
518436,1,1464.0,2.357487922705314,84.0,12.0,12.0
519094,1,2924.0,3.2890888638920135,57.7,10.0,10.0
519102,0,2672.0,2.7044534412955468,56.666666666666664,12.0,7.0
520400,0,837.0,3.36144578313253,60.72727272727273,11.0,10.0
521160,1,1522.0,2.037483266398929,53.25,12.0,8.0
521404,1,828.0,2.1068702290076335,86.85714285714286,14.0,14.0
521709,1,393.0,2.440993788819876,75.63636363636364,11.0,11.0
521742,0,2088.0,2.247578040904198,50.30769230769231,13.0,9.0
522572,1,1239.0,2.0146341463414634,54.90909090909091,11.0,10.0
522654,1,773.0,2.551155115511551,77.38461538461539,13.0,13.0
523392,0,1220.0,2.717149220489978,70.0,9.0,9.0
524160,1,3776.0,2.95,85.85714285714286,14.0,14.0
524175,0,1117.0,2.7444717444717446,55.142857142857146,14.0,13.0
524369,1,686.0,1.7411167512690355,81.92857142857143,14.0,14.0
524396,1,1223.0,2.2732342007434942,80.35714285714286,14.0,14.0
524731,0,32.0,1.391304347826087,37.0,1.0,0.0
525066,0,1977.0,2.587696335078534,69.625,8.0,8.0
525128,0,184.0,2.1149425287356323,78.5,2.0,2.0
525749,1,3468.0,3.571575695159629,93.21428571428571,14.0,14.0
525820,0,1442.0,2.4194630872483223,42.53846153846154,13.0,7.0
525854,0,0.0,0.0,0.0,0.0,0.0
526068,1,1025.0,2.074898785425101,75.63636363636364,11.0,11.0
526392,0,67.0,1.7179487179487178,66.5,2.0,2.0
527306,0,686.0,2.8230452674897117,64.6923076923077,13.0,12.0
527789,0,80.0,2.2857142857142856,0.0,0.0,0.0
527917,1,2875.0,2.4159663865546217,85.14285714285714,14.0,14.0
528034,0,1270.0,3.8719512195121952,62.09090909090909,11.0,10.0
528184,1,2641.0,2.728305785123967,77.92857142857143,14.0,14.0
528846,0,5430.0,3.62241494329553,66.28571428571429,14.0,13.0
528923,0,1401.0,2.6584440227703983,75.25,8.0,8.0
529404,1,1483.0,2.3171875,67.71428571428571,14.0,14.0
529760,0,189.0,2.3625,38.5,2.0,1.0
529789,0,157.0,1.9146341463414633,65.0,1.0,1.0
529863,1,1139.0,2.273453093812375,77.85714285714286,14.0,14.0
530234,1,1289.0,2.7425531914893617,79.78571428571429,14.0,14.0
531047,1,2896.0,2.6375227686703098,52.0,15.0,12.0
531075,0,848.0,2.4438040345821324,22.0,5.0,0.0
531202,1,4568.0,2.7735276259866426,84.07142857142857,14.0,14.0
531377,0,105.0,2.282608695652174,49.5,2.0,2.0
531787,0,997.0,2.2607709750566896,47.15384615384615,13.0,8.0
531924,1,948.0,2.3819095477386933,59.38461538461539,13.0,12.0
532695,0,4207.0,3.0752923976608186,62.57142857142857,14.0,12.0
532745,1,1806.0,2.2186732186732185,68.07142857142857,14.0,14.0
532855,1,1526.0,2.8417132216014895,82.57142857142857,14.0,14.0
533291,1,1097.0,1.8252911813643926,79.78571428571429,14.0,14.0
533522,0,657.0,2.469924812030075,85.0,4.0,4.0
533731,0,39.0,1.8571428571428572,0.0,0.0,0.0
533877,1,3427.0,1.9970862470862472,90.5,14.0,14.0
534203,1,1659.0,2.540581929555896,68.76923076923077,13.0,13.0
534219,0,0.0,0.0,0.0,0.0,0.0
534910,1,777.0,2.2011331444759206,73.3076923076923,13.0,13.0
535215,1,3247.0,2.599679743795036,67.57142857142857,14.0,14.0
535424,0,1082.0,3.1730205278592374,59.0,9.0,8.0
535620,0,399.0,2.642384105960265,52.875,8.0,5.0
535799,1,1936.0,2.2433371958285053,85.38461538461539,13.0,13.0
535831,1,3533.0,2.840032154340836,85.71428571428571,14.0,14.0
535986,1,3263.0,3.4347368421052633,83.85714285714286,14.0,14.0
536536,1,860.0,2.464183381088825,53.125,16.0,11.0
536696,0,763.0,2.7644927536231885,35.25,4.0,2.0
536926,1,1874.0,2.3994878361075545,82.14285714285714,14.0,14.0
537138,1,2070.0,2.7129750982961993,71.84615384615384,13.0,13.0
537139,1,672.0,1.8823529411764706,45.92857142857143,14.0,12.0
537452,0,270.0,2.0930232558139537,62.25,4.0,3.0
537621,0,75.0,2.142857142857143,0.0,0.0,0.0
537622,1,3270.0,2.7364016736401675,89.93333333333334,15.0,15.0
537868,0,2446.0,2.9541062801932365,64.53846153846153,13.0,12.0
537926,0,887.0,2.1529126213592233,40.90909090909091,11.0,7.0
538211,0,140.0,2.2950819672131146,0.0,0.0,0.0
538251,1,1790.0,2.422192151556157,92.21428571428571,14.0,14.0
538611,0,1033.0,2.442080378250591,81.7,10.0,10.0
538701,1,933.0,2.2645631067961167,72.35714285714286,14.0,14.0
539035,0,63.0,1.8529411764705883,0.0,0.0,0.0
539043,0,190.0,2.345679012345679,71.5,8.0,8.0
539066,1,734.0,2.1091954022988504,46.23076923076923,13.0,9.0
539142,0,460.0,3.0463576158940397,42.55555555555556,9.0,5.0
539209,1,2664.0,2.2788708297690334,55.92857142857143,14.0,9.0
539328,1,8275.0,3.6198600174978126,54.15,20.0,17.0
539622,1,1793.0,2.3843085106382977,87.5,14.0,14.0
539643,1,911.0,2.5518207282913163,68.58333333333333,12.0,11.0
540207,1,795.0,2.1721311475409837,68.46153846153847,13.0,13.0
540298,0,1383.0,2.8574380165289255,54.84615384615385,13.0,11.0
540310,1,2406.0,3.976859504132231,64.85714285714286,14.0,13.0
540547,0,226.0,2.173076923076923,25.5,4.0,1.0
540592,0,3180.0,2.242595204513399,71.5,12.0,11.0
540605,1,2350.0,2.9084158415841586,54.642857142857146,14.0,13.0
540694,1,2779.0,2.611842105263158,69.11764705882354,17.0,16.0
540848,1,3944.0,2.943283582089552,70.4,10.0,10.0
541228,0,807.0,2.7542662116040955,56.357142857142854,14.0,12.0
541260,0,23.0,2.3,0.0,0.0,0.0
541977,0,384.0,2.742857142857143,39.5,4.0,1.0
542036,1,1042.0,2.1440329218106995,81.92307692307692,13.0,13.0
542049,1,1775.0,2.3142112125162972,68.28571428571429,14.0,13.0
542054,1,3269.0,2.294035087719298,62.1875,16.0,14.0
542205,1,1508.0,3.381165919282511,89.07692307692308,13.0,13.0
542293,1,3059.0,3.105583756345178,67.78571428571429,14.0,13.0
542372,0,1392.0,3.0864745011086474,50.42857142857143,14.0,12.0
543060,1,4418.0,3.2970149253731345,62.30769230769231,13.0,10.0
543202,1,2607.0,2.3808219178082193,85.07142857142857,14.0,14.0
543340,1,3610.0,2.8696343402225755,88.07142857142857,14.0,14.0
543446,0,22.0,2.0,0.0,0.0,0.0
543459,1,1008.0,2.7096774193548385,73.57142857142857,14.0,14.0
543510,1,574.0,2.682242990654206,72.92307692307692,13.0,12.0
543573,1,1926.0,2.986046511627907,80.0,13.0,13.0
543749,0,426.0,2.173469387755102,32.833333333333336,6.0,2.0
543756,1,2817.0,2.934375,75.78571428571429,14.0,14.0
543860,1,3390.0,2.7427184466019416,67.57142857142857,14.0,11.0
543919,1,558.0,2.4366812227074237,68.57142857142857,14.0,13.0
544053,1,1072.0,2.5707434052757794,78.6923076923077,13.0,13.0
544063,0,171.0,1.8387096774193548,47.75,4.0,3.0
544091,1,3054.0,3.066265060240964,79.92857142857143,14.0,14.0
544226,0,711.0,2.443298969072165,75.57142857142857,7.0,7.0
544284,0,1143.0,2.2194174757281555,78.9090909090909,11.0,10.0
544307,1,2311.0,2.3461928934010152,80.21428571428571,14.0,14.0
544367,0,18.0,1.5,0.0,0.0,0.0
544467,1,1608.0,2.8460176991150443,65.06666666666666,15.0,12.0
544556,0,0.0,0.0,0.0,0.0,0.0
544603,1,1434.0,2.0934306569343066,52.416666666666664,12.0,9.0
544907,0,1420.0,3.717277486910995,68.5,6.0,6.0
544943,0,193.0,1.787037037037037,48.5,4.0,3.0
545083,1,593.0,2.7710280373831777,68.27272727272727,11.0,10.0
545115,0,820.0,2.679738562091503,40.2,5.0,3.0
545245,0,2046.0,3.062874251497006,50.714285714285715,14.0,11.0
545387,0,1154.0,3.4654654654654653,44.5,12.0,8.0
545993,0,693.0,2.899581589958159,46.142857142857146,14.0,9.0
546000,0,1082.0,2.6390243902439026,51.6,5.0,4.0
546054,1,703.0,1.8696808510638299,78.64285714285714,14.0,14.0
546074,1,2195.0,2.5793184488836665,73.84615384615384,13.0,13.0
546089,0,820.0,2.8472222222222223,92.3,10.0,10.0
546191,1,784.0,2.189944134078212,75.3,10.0,10.0
546221,1,2444.0,2.6768893756845564,79.64285714285714,14.0,14.0
546675,1,1590.0,2.199170124481328,40.88235294117647,17.0,11.0
546804,0,428.0,2.0980392156862746,60.416666666666664,12.0,12.0
546826,1,1660.0,2.7759197324414715,75.92857142857143,14.0,14.0
546830,0,1393.0,2.4100346020761245,63.38461538461539,13.0,11.0
546862,1,4293.0,2.547774480712166,84.92857142857143,14.0,14.0
546953,1,1853.0,2.2990074441687347,88.33333333333333,12.0,12.0
547349,1,1895.0,2.1412429378531073,88.64285714285714,14.0,14.0
547445,1,1424.0,2.646840148698885,70.14285714285714,14.0,14.0
547486,0,343.0,2.744,55.0,7.0,6.0
547522,0,0.0,0.0,0.0,0.0,0.0
547679,0,2481.0,3.132575757575758,54.9,10.0,7.0
547986,0,1102.0,2.0675422138836774,51.13333333333333,15.0,10.0
548069,1,1875.0,2.618715083798883,82.42857142857143,14.0,14.0
548267,1,1201.0,2.140819964349376,66.85714285714286,14.0,14.0
548271,0,674.0,2.005952380952381,57.357142857142854,14.0,12.0
548473,0,1776.0,2.911475409836066,69.0,14.0,12.0
548535,1,1091.0,2.326226012793177,67.35714285714286,14.0,13.0
548679,0,197.0,2.095744680851064,0.0,0.0,0.0
548773,0,73.0,2.433333333333333,0.0,0.0,0.0
548869,0,545.0,3.096590909090909,62.125,8.0,7.0
548959,0,778.0,3.003861003861004,71.36363636363636,11.0,11.0
548996,1,2383.0,2.439099283520983,84.92857142857143,14.0,14.0
549038,1,2283.0,2.763922518159806,74.76923076923077,13.0,13.0
549095,1,1833.0,3.3146473779385173,67.35714285714286,14.0,11.0
549125,1,816.0,2.5107692307692306,74.16666666666667,12.0,12.0
549135,1,801.0,2.30835734870317,69.81818181818181,11.0,11.0
549283,0,741.0,2.6559139784946235,69.0,12.0,12.0
549354,0,154.0,2.40625,71.0,2.0,2.0
549498,0,22.0,2.75,0.0,0.0,0.0
549545,1,1601.0,2.474497681607419,68.5,14.0,14.0
549684,1,2084.0,2.0695134061569016,87.5,14.0,14.0
549690,1,732.0,2.633093525179856,65.58333333333333,12.0,10.0
549698,1,1231.0,1.9601910828025477,43.57142857142857,14.0,10.0
549710,1,1541.0,2.585570469798658,75.9,10.0,10.0
549731,1,1309.0,2.371376811594203,77.07142857142857,14.0,13.0
549795,1,1841.0,2.342239185750636,45.30769230769231,13.0,6.0
549872,1,1341.0,2.9152173913043478,71.18181818181819,11.0,10.0
549897,0,541.0,1.690625,51.25,8.0,8.0
550064,1,1415.0,2.5727272727272728,84.75,12.0,12.0
550348,0,330.0,2.0,31.75,4.0,2.0
550371,0,283.0,2.7745098039215685,37.0,3.0,1.0
550545,1,7872.0,3.1754739814441306,77.3529411764706,17.0,17.0
550604,1,2683.0,2.5239887111947317,77.5,14.0,14.0
550711,0,461.0,2.1952380952380954,67.25,4.0,3.0
550725,1,1175.0,2.200374531835206,83.57142857142857,14.0,14.0
550762,1,1601.0,2.463076923076923,89.53846153846153,13.0,13.0
550865,1,1534.0,2.324242424242424,92.64285714285714,14.0,14.0
550974,0,116.0,1.9661016949152543,39.5,2.0,1.0
551169,0,2394.0,2.867065868263473,68.92307692307692,13.0,11.0
551183,1,872.0,2.023201856148492,72.71428571428571,14.0,14.0
551334,1,2803.0,2.7588582677165356,58.46153846153846,13.0,11.0
551375,1,3597.0,2.7085843373493974,75.85714285714286,14.0,13.0
551550,1,3014.0,2.6231505657093126,88.21428571428571,14.0,14.0
551573,1,1920.0,2.2018348623853212,65.38461538461539,13.0,12.0
551979,0,40.0,1.4814814814814814,0.0,0.0,0.0
552166,1,1942.0,2.5927903871829105,56.285714285714285,14.0,11.0
552635,1,1432.0,2.4647160068846814,73.21428571428571,14.0,14.0
552661,1,2143.0,2.098922624877571,55.07142857142857,14.0,11.0
552789,1,1137.0,2.3786610878661087,75.3076923076923,13.0,13.0
552824,0,30.0,1.875,0.0,0.0,0.0
552921,1,1417.0,1.9517906336088153,84.6923076923077,13.0,13.0
552955,0,356.0,2.0941176470588236,64.5,4.0,3.0
553275,1,660.0,2.0689655172413794,62.23076923076923,13.0,13.0
553382,1,5393.0,3.1012075905692926,84.0,13.0,12.0
553575,1,2732.0,2.4657039711191335,89.57142857142857,14.0,14.0
553964,1,2156.0,2.4472190692395004,60.57142857142857,14.0,11.0
554161,1,1714.0,3.2400756143667295,80.85714285714286,14.0,14.0
554174,1,1360.0,2.2934232715008434,87.5,14.0,14.0
554193,0,1519.0,2.574576271186441,72.8,10.0,9.0
554245,1,1387.0,2.0101449275362318,74.71428571428571,14.0,14.0
554295,1,370.0,2.1637426900584797,79.72727272727273,11.0,11.0
554300,1,844.0,2.425287356321839,78.0,11.0,11.0
554446,1,1738.0,1.9616252821670428,81.42857142857143,14.0,14.0
554484,1,1435.0,3.106060606060606,82.64285714285714,14.0,14.0
554574,1,1950.0,2.765957446808511,81.14285714285714,14.0,14.0
554773,0,641.0,1.960244648318043,72.6,10.0,9.0
554885,0,544.0,2.2857142857142856,64.57142857142857,7.0,7.0
554995,1,3659.0,3.3974001857010214,87.9090909090909,11.0,11.0
555360,0,254.0,2.1709401709401708,52.5,4.0,3.0
555428,0,148.0,2.690909090909091,0.0,0.0,0.0
555497,0,175.0,2.2435897435897436,65.5,2.0,2.0
555740,1,847.0,2.4339080459770117,72.78571428571429,14.0,13.0
555765,0,310.0,2.039473684210526,66.14285714285714,7.0,7.0
555772,0,582.0,3.3641618497109826,51.666666666666664,6.0,4.0
556030,0,303.0,1.89375,85.0,4.0,4.0
556082,1,2214.0,2.7954545454545454,79.85714285714286,14.0,14.0
556165,0,1698.0,2.6325581395348836,59.357142857142854,14.0,12.0
556185,1,1156.0,2.507592190889371,82.42857142857143,14.0,14.0
556337,1,2658.0,3.937777777777778,47.57142857142857,14.0,9.0
556362,1,2792.0,2.459911894273128,53.642857142857146,14.0,9.0
556373,1,1317.0,2.1913477537437602,91.64285714285714,14.0,14.0
556389,1,836.0,2.381766381766382,73.25,12.0,12.0
556575,1,1722.0,2.149812734082397,88.92307692307692,13.0,13.0
556660,0,2620.0,3.367609254498715,73.07692307692308,13.0,11.0
556721,1,1248.0,2.1856392294220663,66.08333333333333,12.0,11.0
556756,0,273.0,2.256198347107438,33.0,1.0,0.0
556774,1,1306.0,2.015432098765432,93.42857142857143,14.0,14.0
556780,1,3233.0,2.8211169284467714,89.21428571428571,14.0,14.0
556785,1,1839.0,2.250917992656059,82.38461538461539,13.0,12.0
556835,1,2716.0,2.239076669414674,82.21428571428571,14.0,14.0
556918,1,3809.0,2.436980166346769,75.64285714285714,14.0,11.0
556934,1,975.0,2.0526315789473686,77.85714285714286,14.0,14.0
557005,0,105.0,2.3333333333333335,18.0,1.0,0.0
557045,1,911.0,2.3785900783289815,71.58333333333333,12.0,11.0
557358,0,1534.0,2.8780487804878048,63.07142857142857,14.0,13.0
557432,0,1014.0,2.6,61.4,5.0,5.0
557477,0,549.0,2.6911764705882355,69.27272727272727,11.0,11.0
557694,1,2868.0,2.975103734439834,89.64285714285714,14.0,14.0
557742,1,2737.0,2.454708520179372,80.16666666666667,12.0,12.0
557764,0,1923.0,2.550397877984085,54.214285714285715,14.0,11.0
557846,1,765.0,1.655844155844156,76.28571428571429,14.0,14.0
557850,0,716.0,2.6323529411764706,67.42857142857143,7.0,6.0
557911,1,1382.0,2.232633279483037,86.61538461538461,13.0,13.0
557924,1,5329.0,3.0910672853828305,81.21428571428571,14.0,14.0
558153,0,482.0,2.386138613861386,66.57142857142857,7.0,6.0
558200,1,3344.0,2.9910554561717353,76.35714285714286,14.0,14.0
558224,0,1550.0,2.252906976744186,47.214285714285715,14.0,8.0
558290,1,9578.0,5.72504482964734,84.92857142857143,14.0,14.0
558415,1,1031.0,2.1345755693581783,70.14285714285714,14.0,14.0
558440,1,3097.0,2.7000871839581517,53.44444444444444,18.0,15.0
558488,0,436.0,2.0961538461538463,42.5,14.0,9.0
558645,0,1711.0,2.3310626702997275,51.07692307692308,13.0,11.0
558678,1,2430.0,2.4471299093655587,74.21428571428571,14.0,13.0
558779,0,85.0,2.4285714285714284,42.5,2.0,1.0
558787,1,1513.0,2.356697819314642,85.71428571428571,14.0,14.0
558806,1,993.0,2.640957446808511,83.23076923076923,13.0,13.0
558829,0,809.0,3.2103174603174605,0.0,0.0,0.0
558837,1,682.0,2.3276450511945392,62.714285714285715,14.0,13.0
558948,1,533.0,2.422727272727273,71.61538461538461,13.0,11.0
559081,1,816.0,2.1473684210526316,86.0,14.0,14.0
559282,1,1397.0,2.3478991596638656,93.28571428571429,14.0,14.0
559293,0,1543.0,2.8363970588235294,40.0,14.0,7.0
559410,0,465.0,2.6123595505617976,53.2,5.0,5.0
559420,1,2354.0,2.2144873000940732,82.85714285714286,14.0,14.0
559459,0,599.0,3.9407894736842106,42.666666666666664,9.0,6.0
559469,1,2223.0,2.707673568818514,71.38461538461539,13.0,12.0
559474,1,1058.0,2.618811881188119,64.71428571428571,14.0,13.0
559612,0,2761.0,2.4134615384615383,63.42857142857143,14.0,13.0
